"Source","Source_MappedName","Location","Location_MappedName","Crop Year ","Commodity","Commodity_MappedName","Irrigation type","Rotation","Tilled","Soil type ","Item","Item_MappedName","Value","Unit","Unit_MappedName","Unit multiplier","Currency","Currency_MappedName"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2025/2026","HRS","Hard Red Spring",,,,,"OTHER_VAR_COST","Other Variable Cost",10.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2025/2026","HRS","Hard Red Spring",,,,,"FINANCE_INTEREST","Financial Interest",7.080000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2025/2026","HRS","Hard Red Spring",,,,,"GENERAL_FOH","General Farm Overheads",9.840000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2025/2026","HRS","Hard Red Spring",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",25.750000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2025/2026","HRS","Hard Red Spring",,,,,"MACHINERY","Machinery Cost",13.010000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2025/2026","HRS","Hard Red Spring",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",60.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"YIELD","Yield",40.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"EX_WORK_FARMGATE","Ex work farmegate",5.780000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"SEED","Seed",12.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"HERBICIDE","Herbicide",4.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"FUNGICIDE","Fungicide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"FERTS","Fertilizers",77.010000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"CROP_INSURR","Crop Insurance",8.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"ENERGY","Energy",12.200000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"REPAIR","Repairs",18.700000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"OTHER_VAR_COST","Other Variable Cost",10.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"FINANCE_INTEREST","Financial Interest",5.320000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"GENERAL_FOH","General Farm Overheads",9.090000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",22.880000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"MACHINERY","Machinery Cost",10.870000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","RYE","Rye",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",39.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"YIELD","Yield",44.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"EX_WORK_FARMGATE","Ex work farmegate",5.380000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"SEED","Seed",12.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"HERBICIDE","Herbicide",24.600000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"FUNGICIDE","Fungicide",10.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"FERTS","Fertilizers",85.750000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"CROP_INSURR","Crop Insurance",5.100000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"ENERGY","Energy",12.710000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"REPAIR","Repairs",19.900000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"OTHER_VAR_COST","Other Variable Cost",10.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"FINANCE_INTEREST","Financial Interest",6.750000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"GENERAL_FOH","General Farm Overheads",9.250000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",23.700000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"MACHINERY","Machinery Cost",11.220000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","WSWHT","Winter Wheat",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",39.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"YIELD","Yield",1300.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"EX_WORK_FARMGATE","Ex work farmegate",0.110000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"SEED","Seed",15.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"HERBICIDE","Herbicide",11.100000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"FUNGICIDE","Fungicide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"FERTS","Fertilizers",30.610000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"CROP_INSURR","Crop Insurance",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"ENERGY","Energy",13.670000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"REPAIR","Repairs",21.200000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"OTHER_VAR_COST","Other Variable Cost",10.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"FINANCE_INTEREST","Financial Interest",3.810000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"GENERAL_FOH","General Farm Overheads",9.680000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",25.570000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"MACHINERY","Machinery Cost",13.060000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MILLET","MILLETSEED",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",39.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"YIELD","Yield",850.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"EX_WORK_FARMGATE","Ex work farmegate",0.240000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"SEED","Seed",26.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"HERBICIDE","Herbicide",20.700000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"FUNGICIDE","Fungicide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"FERTS","Fertilizers",27.110000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"CROP_INSURR","Crop Insurance",6.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"ENERGY","Energy",12.890000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"REPAIR","Repairs",20.810000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"OTHER_VAR_COST","Other Variable Cost",2.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"FINANCE_INTEREST","Financial Interest",4.350000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"GENERAL_FOH","General Farm Overheads",9.480000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",24.780000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"MACHINERY","Machinery Cost",12.690000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","BUCK","BUCKWHEAT",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",39.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"YIELD","Yield",800.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"EX_WORK_FARMGATE","Ex work farmegate",0.300000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"SEED","Seed",11.270000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"HERBICIDE","Herbicide",22.600000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"FUNGICIDE","Fungicide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"FERTS","Fertilizers",38.680000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"CROP_INSURR","Crop Insurance",13.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"ENERGY","Energy",13.390000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"REPAIR","Repairs",21.700000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"OTHER_VAR_COST","Other Variable Cost",10.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"FINANCE_INTEREST","Financial Interest",4.900000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"GENERAL_FOH","General Farm Overheads",9.710000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",25.490000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"MACHINERY","Machinery Cost",13.520000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","MUSTARD","Green Mustard",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",39.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"YIELD","Yield",1230.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"EX_WORK_FARMGATE","Ex work farmegate",0.250000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"SEED","Seed",21.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"HERBICIDE","Herbicide",39.200000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"FUNGICIDE","Fungicide",16.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"FERTS","Fertilizers",10.820000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"CROP_INSURR","Crop Insurance",9.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"ENERGY","Energy",15.700000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"REPAIR","Repairs",25.870000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"OTHER_VAR_COST","Other Variable Cost",10.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"FINANCE_INTEREST","Financial Interest",5.530000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"GENERAL_FOH","General Farm Overheads",10.300000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",31.480000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"MACHINERY","Machinery Cost",15.070000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","LENT","lentils",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",39.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","OAT","Oat",,,,,"YIELD","Yield",65.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2025/2026","OAT","Oat",,,,,"EX_WORK_FARMGATE","Ex work farmegate",2.520000,"AC","Acre",1.000000,"USD","US Dollar"
